seq,name/first,name/last,age,zip,dollar
4768,Flora,Maxwell,59,45446,$6035.64
4769,Christopher,Pope,28,70474,$3083.58
4770,Emily,Moss,65,39828,$5912.02
4771,Sally,Adams,62,13463,$360.88
4772,Donald,Herrera,24,17220,$5707.71
4773,Adeline,Hanson,64,88113,$78.76
4774,Luis,Lawson,60,96196,$1435.95
4775,William,Crawford,26,63797,$2733.99
4776,Sean,Brewer,38,62304,$4066.53
4777,Jerome,Stephens,28,47574,$3504.66
4778,Ruth,Strickland,32,96798,$3397.54
4779,Herman,Carr,64,89101,$5048.41
4780,Charles,Griffith,36,16794,$1676.95
4781,Todd,Peters,34,46918,$2965.19
4782,Derrick,Austin,56,50958,$6456.42
4783,Jordan,Joseph,42,90687,$9466.50
4784,Ivan,Jenkins,65,64820,$6846.97
4785,Allie,McGee,55,72016,$3607.76
4786,Dora,Logan,35,80047,$6666.93
4787,Alejandro,Soto,47,70407,$5054.86
4788,Kyle,Peters,38,50592,$5288.24
4789,Fannie,Norton,34,05928,$4359.91
4790,Calvin,Hughes,65,44339,$4038.70
4791,Esther,Hansen,39,80779,$4112.79
4792,Herbert,Moore,58,39179,$6105.43
4793,Oscar,Moody,48,66368,$5827.89
4794,Georgie,Pratt,35,51580,$2964.09
4795,Ophelia,Glover,40,20502,$2449.86
4796,Justin,Padilla,64,86342,$4490.64
4797,Lloyd,Flores,21,61769,$6863.77
4798,Ivan,Wood,49,93851,$9898.93
4799,Irene,Sutton,40,29397,$4698.71
4800,Vernon,Thomas,28,42700,$3130.38
4801,Adele,Hill,39,13601,$1995.55
4802,Corey,West,54,31812,$7581.71
4803,Joseph,Manning,62,65769,$455.72
4804,Helena,Gardner,18,98184,$2709.28
4805,Addie,Mathis,52,75173,$8762.00
4806,Ellen,Bush,54,35632,$7175.15
4807,Noah,Wise,30,17815,$8616.00
4808,Pearl,Weber,19,43984,$6513.17
4809,Ellen,French,28,05173,$1847.18
4810,Marian,Gross,39,87824,$1260.72
4811,Allen,Gonzalez,51,82953,$5145.36
4812,Benjamin,Cortez,51,26504,$7456.19
4813,Bill,Gonzalez,34,69415,$1033.12
4814,Sara,James,60,62080,$9212.60
4815,Leah,Vega,55,10004,$5373.12
4816,Henrietta,Goodwin,56,93133,$1644.65
4817,Aiden,Palmer,62,27253,$9429.50
4818,Emilie,Carson,50,83998,$9833.25
4819,Hallie,Henderson,65,90537,$3951.51
4820,Jessie,Glover,35,09132,$8749.60
4821,Vincent,Santiago,58,94063,$841.02
4822,Claudia,Phillips,37,97638,$9929.28
4823,Ivan,Jordan,41,74168,$5376.13
4824,Cecilia,Pierce,42,15372,$1220.91
4825,Cody,Briggs,22,65709,$1878.07
4826,Zachary,Wagner,46,49666,$1310.62
4827,Lizzie,Meyer,18,46806,$6511.51
4828,Flora,Matthews,44,14655,$5100.45
4829,Matthew,Reeves,29,99687,$5984.48
4830,Vincent,Payne,63,96714,$5364.31
4831,Callie,Gray,58,20583,$9176.70
4832,Effie,Pena,20,92399,$6279.96
4833,Jordan,Carson,30,57368,$567.04
4834,Linnie,Lloyd,29,83362,$249.88
4835,Alberta,Owens,44,11840,$7544.82
4836,Floyd,Evans,65,78526,$2645.44
4837,Lulu,Aguilar,37,17901,$1449.46
4838,Barbara,Webster,54,18201,$5302.06
4839,Ola,Romero,29,69100,$5005.29
4840,Alexander,Hicks,22,58774,$2442.31
4841,Andre,Bennett,23,82191,$6541.81
4842,Mitchell,Stanley,25,63286,$5496.63
4843,Philip,Stevens,57,41094,$9338.05
4844,Ethan,Bridges,55,04393,$8424.11
4845,Alma,Barker,19,86475,$3520.08
4846,Alice,Hale,38,18860,$2160.68
4847,Virginia,Willis,56,75640,$2634.55
4848,Lula,Hughes,38,41297,$6585.04
4849,Jeremiah,Floyd,38,21807,$3326.61
4850,Sylvia,Roberson,27,97757,$202.37
4851,Jerome,Henry,47,50345,$1331.50
4852,Randall,Morales,48,32902,$9490.79
4853,Ophelia,Summers,22,39930,$9130.50
4854,Troy,Spencer,54,82230,$2382.22
4855,Alan,Reeves,47,21189,$4271.33
4856,Gabriel,Todd,36,35697,$8688.80
4857,Marcus,Barber,23,09871,$1686.58
4858,Dylan,Vasquez,33,43306,$5746.12
4859,Genevieve,McKinney,18,39716,$8306.31
4860,Lora,Lloyd,64,07216,$530.62
4861,Henrietta,Doyle,32,95202,$8818.89
4862,Jayden,Gomez,18,22215,$156.63
4863,Nellie,Summers,40,75483,$1590.73
4864,Winnie,Medina,21,33088,$9340.80
4865,Abbie,Clark,54,63998,$485.73
4866,Nettie,Alvarez,28,51347,$62.00
4867,Frank,Phillips,21,92344,$1645.55
4868,Jean,Cook,45,40512,$62.32
4869,Ralph,Hoffman,54,32965,$7561.58
4870,Ronnie,Hill,31,32468,$8690.04
4871,Louise,Reese,32,14415,$5921.95
4872,Mamie,Lee,59,12547,$2695.94
4873,Alfred,Peters,46,57879,$9090.16
4874,Howard,Bradley,25,25406,$8740.29
4875,Robert,Schmidt,27,54952,$5634.70
4876,Floyd,Peters,40,85139,$7392.22
4877,Jennie,Lawrence,32,68171,$157.00
4878,Billy,Luna,24,47314,$1685.55
4879,Katharine,Steele,22,81235,$4399.98
4880,Landon,Bridges,23,01674,$7260.02
4881,Rosalie,Caldwell,26,61998,$3265.57
4882,Effie,Pena,60,59814,$7557.53
4883,Louisa,Day,55,17757,$862.22
4884,Sophia,Mills,46,62503,$6806.68
4885,Violet,Green,58,82209,$1559.37
4886,Lora,Boone,34,84749,$5739.34
4887,Lelia,Day,48,84498,$1131.97
4888,Logan,Burton,37,99304,$957.19
4889,Samuel,Castro,45,07888,$1174.46
4890,Lottie,Steele,21,90266,$1682.37
4891,Alta,Figueroa,55,97416,$6360.86
4892,Lloyd,Lamb,40,45770,$6832.07
4893,Leila,Hansen,56,35009,$3790.73
4894,Max,Gross,48,94236,$6433.36
4895,Glen,Malone,60,76184,$7223.99
4896,Blanche,Holt,42,00537,$8461.26
4897,Dylan,Ross,37,09664,$3213.83
4898,Roger,Benson,19,54454,$2122.83
4899,Todd,Gonzalez,64,90537,$2229.39
4900,Winifred,Bush,55,19166,$6670.85
4901,Etta,Estrada,60,45846,$9885.53
4902,Tommy,Stewart,34,86605,$6834.89
4903,Alexander,Pearson,21,08968,$3480.70
4904,Edna,Patton,37,50459,$4466.89
4905,Ola,McCarthy,36,00650,$4643.89
4906,Jeanette,Padilla,65,19770,$981.73
4907,Alfred,Davidson,28,67854,$5561.88
4908,Joseph,Rose,58,55550,$3055.84
4909,Estelle,Cross,62,33703,$2368.83
4910,Clifford,Saunders,36,96167,$8111.74
4911,Leo,Higgins,27,26856,$7530.20
4912,Callie,Briggs,30,14593,$655.15
4913,Lucinda,Davidson,35,78927,$5171.49
4914,Hunter,Goodman,44,66871,$3039.82
4915,Cornelia,Hanson,41,30613,$3098.40
4916,Roger,Sandoval,31,43799,$7778.10
4917,Nell,Mann,39,25959,$9776.23
4918,Ivan,Steele,42,12220,$2482.00
4919,Christine,Martinez,34,10363,$6773.74
4920,Philip,Perkins,53,59329,$7401.78
4921,Lura,Webb,54,43070,$9963.46
4922,Chase,Lucas,33,20554,$1786.36
4923,Samuel,Mendez,63,22440,$1940.19
4924,Franklin,Adams,26,79121,$2970.75
4925,Christine,Flores,48,17316,$8601.39
4926,Emma,Moran,25,89924,$1645.40
4927,Jeffrey,Little,53,28561,$7364.53
4928,Katherine,Carter,55,27577,$8873.84
4929,Ray,Burke,28,40681,$5222.37
4930,Lucille,Holt,63,85443,$1811.35
4931,Curtis,Gutierrez,63,89420,$8534.52
4932,Joshua,Hayes,35,61135,$4145.84
4933,Bruce,Gibbs,27,08047,$8870.83
4934,Esther,Marsh,18,55479,$4355.66
4935,Susan,Higgins,46,26943,$6366.73
4936,Cynthia,Brock,44,03681,$7264.36
4937,Nancy,Ross,26,65886,$4735.28
4938,Daisy,Cannon,26,25965,$9343.49
4939,Lee,Tucker,51,66298,$823.00
4940,Rodney,McKinney,56,16329,$1497.82
4941,Sally,Wilkins,22,02288,$9615.46
4942,Ricardo,Figueroa,19,36573,$8476.82
4943,Johanna,Watts,48,78424,$1957.14
4944,Adrian,Parker,61,85099,$9011.55
4945,Glen,Tate,23,78882,$9443.22
4946,Julian,Daniel,59,81283,$8747.54
4947,Roy,Underwood,36,88513,$9589.98
4948,Beulah,Rios,20,26456,$2759.78
4949,Jacob,Sherman,44,43647,$8258.17
4950,May,Ray,21,55813,$6023.09
4951,Lloyd,Howard,58,47595,$3003.67
4952,Mildred,Watkins,19,44376,$2317.45
4953,Grace,Diaz,45,74026,$1041.24
4954,Julian,Russell,38,98599,$1896.11
4955,Vincent,Hammond,24,46343,$7666.52
4956,Jerome,Allison,53,13383,$7760.68
4957,Sylvia,Douglas,30,92657,$7453.42
4958,Eula,Neal,44,29008,$2346.64
4959,Lucile,Tucker,32,45486,$9975.32
4960,Raymond,Paul,32,06551,$1124.16
4961,Cynthia,Logan,64,95296,$9533.01
4962,Kenneth,Keller,34,00342,$6249.74
4963,Amy,Floyd,34,41785,$1498.55
4964,Caleb,Perkins,50,98763,$7511.08
4965,Gavin,Edwards,64,22743,$3539.50
4966,Luella,Wade,29,13442,$5086.47
4967,Bradley,Matthews,52,79534,$9695.85
4968,Sue,Carroll,29,46520,$5603.80
4969,Manuel,Reese,37,09398,$4187.96
4970,Trevor,Peterson,22,62898,$60.88
4971,Gabriel,Watson,18,11273,$3318.78
4972,Carlos,Burton,52,73495,$8151.78
4973,Vera,Lyons,40,50463,$6777.02
4974,Vincent,Tran,47,73589,$4942.73
4975,Julia,Santiago,19,68448,$4064.75
4976,Eunice,Murray,62,05241,$6210.80
4977,Curtis,Gutierrez,54,05503,$9888.16
4978,Calvin,Castillo,50,96189,$6438.00
4979,Carlos,Andrews,20,77812,$3812.50
4980,Warren,Guerrero,57,01979,$8894.64
4981,Betty,Hart,36,98029,$8925.33
4982,Lillian,Pratt,25,10678,$2490.62
4983,Iva,Pratt,62,75468,$3506.76
4984,Iva,Bennett,57,62452,$81.28
4985,Gerald,Bridges,55,85614,$5421.94
4986,Anthony,Frank,29,00567,$6734.63
4987,Rhoda,Carpenter,28,29639,$1879.87
4988,Lelia,Garner,58,89257,$5541.46
4989,Bertie,Williams,61,58519,$6843.35
4990,Rose,Moore,61,83372,$4387.92
4991,Wayne,Herrera,24,37021,$9345.11
4992,Donald,Wong,62,99214,$9808.21
4993,Harry,Yates,51,56523,$8482.73
4994,Jack,Fowler,24,95692,$9287.42
4995,Jerry,Richards,24,42754,$5085.04
4996,Amy,Mack,59,70796,$2979.05
4997,Lela,Carter,39,55058,$6256.49
4998,Mable,Lopez,20,87438,$7374.96
4999,Nelle,Fields,56,93083,$7800.34
5000,Rosie,Hubbard,47,20740,$5189.29
5001,Marie,Berry,50,37337,$6531.70
5002,Gilbert,Turner,63,43439,$7388.94
5003,Albert,Pratt,25,37895,$7080.07
5004,Amy,Wolfe,59,33901,$119.61
5005,Emma,Russell,28,45592,$5676.80
5006,Virginia,Goodman,47,19405,$3387.29
5007,Brian,Brock,30,17857,$3663.43
5008,Joshua,Ingram,29,78137,$1276.97
5009,Caleb,Lawrence,54,93667,$2606.96
5010,Leon,Holt,37,32430,$4394.04
5011,Mitchell,Kennedy,50,06059,$852.72
5012,Frances,Rowe,64,39286,$1899.13
5013,Caleb,Reed,40,01356,$1861.49
5014,Chris,Jensen,52,21569,$1160.82
5015,Cordelia,Logan,58,92661,$3464.76
5016,Alice,Delgado,30,44524,$4508.85
5017,Dylan,Sharp,18,18878,$7542.84
5018,Cole,Dennis,65,12640,$7632.23
5019,Ray,Lloyd,18,42204,$5369.48
5020,Gordon,Wilson,34,16957,$769.58
5021,Clara,Barker,25,20804,$6332.67
5022,Evelyn,Hunter,35,55963,$7845.23
5023,Carlos,Schultz,62,32277,$6223.67
5024,Charlotte,Little,44,68286,$1758.37
5025,Mina,Mann,59,22567,$9735.78
5026,Clarence,Howell,62,26373,$4138.65
5027,Lelia,McCarthy,53,43837,$6541.19
5028,Terry,Valdez,30,48222,$5412.50
5029,Lenora,Schmidt,49,54057,$482.69
5030,Maude,Peters,38,85038,$8635.84
5031,Elnora,Love,21,25238,$8605.76
5032,Cody,Walker,65,71106,$6384.59
5033,Alice,Knight,62,69300,$70.68
5034,Caroline,Casey,47,99878,$3163.53
5035,Gerald,Mathis,26,99799,$8181.81
5036,Christian,McGee,22,97835,$8574.43
5037,Ryan,Munoz,18,55139,$4241.51
5038,Roy,McDonald,19,12569,$9653.36
5039,Rosalie,Copeland,54,56154,$8496.36
5040,Cordelia,Moreno,22,32365,$3748.06
5041,Joel,Clayton,31,37730,$9331.20
5042,Theodore,Valdez,63,89565,$8237.38
5043,Jose,Castro,49,32762,$5957.93
5044,Bradley,Cole,34,24859,$4772.46
5045,Isabelle,Rodriguez,24,24643,$7618.90
5046,Evan,Daniels,65,51309,$9301.22
5047,Andrew,Stanley,35,20019,$8009.56
5048,Erik,Anderson,27,56175,$2026.02
5049,Winnie,Cooper,37,09167,$2672.33
5050,Mildred,Sutton,26,51099,$1686.83
5051,Corey,Larson,21,84560,$3971.17
5052,Jeff,Ballard,22,62009,$5400.43
5053,Josephine,Hawkins,29,56872,$4372.81
5054,Cody,Sullivan,41,29771,$5682.01
5055,Richard,Anderson,62,87314,$7264.17
5056,Albert,Herrera,25,59404,$2390.86
5057,Esther,Mills,23,72688,$1637.83
5058,Derek,Maxwell,37,24644,$8539.01
5059,Cynthia,Jackson,25,26674,$2051.71
5060,Jim,Frank,21,40358,$218.94
5061,Winifred,Phillips,49,24747,$1389.39
5062,Elsie,Roberts,19,92344,$9027.72
5063,Trevor,Carter,62,66837,$742.13
5064,Leona,Todd,51,39598,$5680.94
5065,Hettie,Castro,23,25556,$1761.18
5066,Corey,Harrison,64,81499,$9718.07
5067,Lela,Reynolds,42,58245,$75.77
5068,Virginia,Moran,50,51099,$8351.86
5069,Alex,Armstrong,20,55000,$2291.79
5070,Johanna,Boyd,64,07167,$476.77
5071,Kevin,Murray,47,52578,$9220.48
5072,Cecilia,Harvey,38,47045,$9098.12
5073,Adam,Miles,64,86903,$9998.51
5074,Danny,Bishop,46,39365,$1787.57
5075,Anthony,Crawford,41,22301,$331.68
5076,Lucas,Higgins,50,30893,$9798.15
5077,Theodore,Soto,33,24707,$5706.40
5078,Frances,Little,38,57948,$8412.09
5079,Leonard,Estrada,62,59004,$4629.45
5080,Johanna,Cox,44,96494,$4997.85
5081,Jorge,Chambers,24,38542,$7505.16
5082,Estella,Adkins,62,08109,$8140.62
5083,Cynthia,Rivera,40,88332,$9534.69
5084,Michael,Curtis,59,52009,$8946.00
5085,Victoria,Medina,50,80317,$822.96
5086,Walter,Reynolds,18,29492,$5237.77
5087,Herbert,Sanders,61,10829,$270.71
5088,Helena,Nguyen,48,10007,$145.49
5089,Ralph,Silva,37,82731,$9414.38
5090,Jessie,Love,29,52997,$3756.69
5091,Katharine,Powers,22,91382,$3683.00
5092,Lelia,Moreno,53,99255,$5587.46
5093,Lester,Swanson,20,89371,$3427.93
5094,Christopher,Townsend,50,65084,$3130.20
5095,Dylan,Alexander,32,85057,$4002.69
5096,Marguerite,Hamilton,53,59949,$6481.86
5097,Georgie,Tate,52,40307,$5160.94
5098,Claudia,Rogers,50,52773,$5501.25
5099,Antonio,Guerrero,51,29919,$1013.33
5100,Brian,Rodriguez,56,18920,$2801.29
5101,Etta,Flores,18,64612,$6773.78
5102,Miguel,Little,64,72307,$5992.12
5103,Isaac,Herrera,51,36505,$4033.56
5104,Mario,Brock,54,31976,$8558.63
5105,Lena,Day,33,83315,$7268.13
5106,Sue,Green,57,24564,$8900.26
5107,Sophie,Holland,27,90275,$9761.54
5108,Dustin,Carpenter,19,52819,$1922.57
5109,Teresa,Fletcher,39,21326,$8431.77
5110,Ellen,Townsend,37,70410,$7536.28
5111,Lucile,Pratt,30,18572,$8478.41
5112,Dennis,Clayton,19,48799,$1416.93
5113,Elijah,Manning,25,03225,$6021.44
5114,Edgar,Williams,53,11392,$2366.45
5115,Arthur,Hicks,58,27145,$5666.56
5116,Steven,Ingram,51,50749,$5829.53
5117,Ricardo,Terry,41,31346,$4881.00
5118,Troy,Parks,34,58439,$5338.91
5119,Cory,Ferguson,52,70888,$1051.20
5120,Fannie,Warren,46,47122,$5357.20
5121,Fannie,Phillips,23,89888,$5259.78
5122,Lulu,Byrd,59,52409,$9070.69
5123,Myrtie,Nash,34,81383,$5462.65
5124,Arthur,Benson,50,32198,$6070.93
5125,Lucas,Chapman,26,89312,$9938.27
5126,Glen,Moore,19,81092,$5911.53
5127,Dorothy,Lloyd,33,18155,$4382.43
5128,Arthur,Moss,51,19879,$4827.40
5129,Wayne,Cruz,23,23437,$6261.93
5130,Willie,George,49,25913,$9715.78
5131,Madge,Barker,27,40659,$4719.12
5132,Ida,Ballard,20,53785,$1878.54
5133,Mario,Hogan,34,19490,$8127.33
5134,Lawrence,Torres,25,62204,$502.62
5135,Luis,Hughes,63,73503,$6959.82
5136,Christina,Lawson,47,16393,$7955.26
5137,Cole,Sherman,58,19426,$5444.35
5138,Mary,Harvey,46,63577,$6850.09
5139,Winifred,Warner,38,09245,$6009.58
5140,Jerry,Ford,43,88549,$6321.05
5141,Dustin,Warner,61,34325,$6593.46
5142,Joel,Houston,33,88269,$8517.28
5143,Harriett,Bell,55,39994,$3630.24
5144,Irene,Beck,31,60897,$4337.47
5145,Gilbert,Knight,24,82822,$4479.10
5146,Belle,Mendez,58,05243,$8927.18
5147,Nelle,Swanson,26,32585,$2902.76
5148,Darrell,Reyes,47,18355,$4104.01
5149,Douglas,Stevens,60,96159,$1822.70
5150,Mitchell,Vasquez,19,83189,$9323.94
5151,Mary,Mitchell,54,23348,$2002.63
5152,John,Collins,65,33581,$9546.20
5153,Herman,Lynch,35,73992,$6468.11
5154,Adele,Coleman,45,81584,$7320.57
5155,Maria,Perez,36,27623,$8505.95
5156,Leona,Sims,43,47328,$9901.04
5157,Bobby,Steele,48,16586,$9477.23
5158,Mae,Luna,65,26812,$7569.89
5159,Harriett,Brock,20,86119,$2696.77
5160,Clayton,Dean,44,37639,$54.96
5161,Georgia,King,60,20650,$859.04
5162,Tillie,Huff,22,96255,$8567.05
5163,Gene,Lindsey,29,79461,$8710.70
5164,Agnes,Bush,25,63944,$3945.71
5165,Mary,Woods,28,93719,$2685.81
5166,Brent,Kennedy,65,54782,$1635.77
5167,Eunice,Lopez,44,06255,$4095.26
5168,Harold,Walters,33,72788,$4052.00
5169,Millie,Rogers,56,95563,$7266.05
5170,Norman,Atkins,32,73703,$9158.82
5171,Katherine,Fox,52,03625,$1171.41
5172,Calvin,Henry,34,51089,$4236.83
5173,Della,Frazier,26,87922,$8696.34
5174,Alice,Crawford,55,75743,$1411.16
5175,Betty,Young,37,14235,$1179.03
5176,Nina,Swanson,24,38894,$9171.03
5177,Herbert,Austin,42,19365,$1354.57
5178,Willie,Lucas,55,39436,$5815.93
5179,Stella,Sanders,18,88500,$7396.26
5180,Jerome,Dean,20,37151,$4371.17
5181,Alice,Fitzgerald,45,29986,$6765.70
5182,Katharine,Woods,32,97900,$3094.85
5183,Jose,Hampton,30,90389,$1578.31
5184,Mittie,Williamson,21,59725,$39.93
5185,Lottie,Davis,47,12915,$754.09
5186,Phoebe,Cross,30,53097,$5306.27
5187,Lucile,Alvarado,62,79359,$7026.44
5188,Bess,Price,60,24264,$1561.57
5189,Garrett,Weaver,64,10054,$2915.84
5190,Mildred,Norris,22,96465,$9417.24
5191,Jeremy,Wolfe,38,35618,$4963.65
5192,Sophie,Brewer,54,02676,$7648.57
5193,Dominic,Dean,21,99531,$5403.77
5194,Hettie,Lowe,39,76372,$372.84
5195,Roy,Doyle,56,00579,$3152.70
5196,Ralph,Webb,23,37614,$8575.71
5197,Marion,Vega,50,26492,$3660.26
5198,Jerome,Warner,27,02347,$5338.51
5199,Katie,Chapman,33,05174,$906.28
5200,Victoria,Carter,36,57677,$7733.26
5201,Curtis,Lawrence,21,47833,$5654.25
5202,Isabel,Padilla,48,29195,$5426.70
5203,Chad,Horton,53,67360,$2409.01
5204,Lela,Jennings,28,90493,$5723.93
5205,Hester,Lane,25,53471,$4752.69
5206,Jeffery,King,35,62409,$885.16
5207,Angel,Tran,45,18362,$488.80
5208,Isabelle,Daniel,25,16758,$9818.76
5209,Edgar,Bryant,54,46849,$4462.15
5210,Josie,Porter,28,22179,$6702.17
5211,Maurice,Fowler,31,92585,$8727.64
5212,Dominic,Carr,55,31317,$7978.64
5213,Travis,Weber,43,65084,$8194.90
5214,Lewis,Jackson,53,59716,$7069.81
5215,Joe,Curtis,51,29325,$4199.74
5216,Agnes,McBride,34,49812,$3656.37
5217,Lina,Morrison,56,03625,$4258.42
5218,Vernon,Grant,25,94298,$6353.39
5219,Ina,Chavez,44,32564,$2928.54
5220,Joe,Wells,57,54256,$4357.76
5221,Willie,Cole,47,74473,$7059.20
5222,Harriet,Martin,29,12972,$7807.01
5223,Curtis,Ruiz,63,72625,$4478.14
5224,Russell,Graves,23,51225,$3083.90
5225,Willie,Allen,21,79325,$1077.14
5226,Lester,Gregory,36,34282,$7826.63
5227,Wesley,Mack,48,48394,$569.95
5228,Vera,Simpson,51,29431,$2738.97
5229,Ethel,Fox,46,39117,$4383.66
5230,Jim,McGuire,27,73916,$4132.39
5231,Olivia,Jefferson,47,05050,$7675.74
5232,Effie,Burns,33,04252,$4749.66
5233,Leah,Morgan,63,84435,$192.62
5234,Alan,Conner,58,57718,$2101.26
5235,Bradley,Alvarez,53,60026,$249.29
5236,Winifred,Walters,24,97331,$3689.32
5237,Eugene,Mason,51,99920,$4107.68
5238,Mathilda,Lucas,23,01948,$5010.54
5239,Adeline,Garrett,33,58373,$6543.95
5240,Eric,Williams,63,30780,$3190.84
5241,Manuel,Ramirez,21,93701,$441.03
5242,Josie,Lambert,59,24664,$2585.65
5243,Bruce,Cooper,52,31977,$565.02
5244,Stella,Dean,30,63529,$4143.99
5245,Nathan,Dunn,43,57569,$2374.01
5246,Ella,Elliott,53,83983,$9755.78
5247,Duane,Rios,26,14769,$8785.28
5248,Mathilda,Norman,43,99348,$5321.18
5249,Harriet,Jenkins,23,32482,$6632.07
5250,Martin,Russell,55,51557,$9841.03
5251,Edgar,Sparks,37,42388,$4999.70
5252,Kyle,Maxwell,34,76820,$6521.42
5253,Ann,Rowe,48,87825,$1950.26
5254,Mae,Nguyen,24,60433,$1341.07
5255,Kyle,Gray,63,52205,$5072.29
5256,Ernest,Evans,59,67803,$3976.34
5257,Helena,Powell,25,77374,$9507.50
5258,Cecelia,Shelton,56,37550,$6768.93
5259,John,Warren,57,62346,$373.88
5260,Herbert,Curtis,33,84313,$281.15
5261,Jerome,Crawford,46,12568,$5933.39
5262,Ollie,Clarke,44,83036,$734.75
5263,Alejandro,Mack,54,33795,$6702.30
5264,Keith,Coleman,33,79466,$6137.67
5265,Jean,Ferguson,37,55875,$4224.25
5266,Nelle,Sims,23,03194,$2856.01
5267,Hunter,Carpenter,52,01484,$2286.56
5268,Beatrice,Mitchell,25,51392,$4011.48
5269,Lena,Morales,28,88791,$8010.33
5270,Willie,Lynch,40,08559,$5012.01
5271,Douglas,Flowers,19,70000,$9613.66
5272,Bryan,Arnold,38,82530,$490.13
5273,Sophia,Cobb,59,54358,$6193.38
5274,Lois,Farmer,19,27604,$7855.57
5275,Ricky,Gill,64,95417,$305.68
5276,Luella,Gordon,55,77534,$8714.36
5277,Billy,Caldwell,40,68895,$1360.35
5278,Andre,Allison,37,67721,$1698.86
5279,Elijah,Morris,41,69718,$6707.85
5280,Addie,Wells,33,89618,$8356.69
5281,Edgar,Gill,63,77611,$3888.54
5282,Troy,Weber,61,39451,$1070.06
5283,Ruby,Alexander,21,93345,$1550.03
5284,Glen,Reeves,37,03414,$570.73
5285,Marguerite,Stevens,55,50295,$8354.22
5286,Lula,Sandoval,32,76058,$2062.54
5287,Bill,French,56,41281,$9242.07
5288,Wayne,Daniel,54,89737,$422.51
5289,Martha,Zimmerman,46,78170,$9059.58
5290,Nicholas,Wood,36,06594,$6953.27
5291,Mathilda,Simon,29,73543,$3872.62
5292,Abbie,Ward,28,00915,$2875.15
5293,Josephine,Bass,62,58125,$4942.48
5294,Stephen,Morgan,40,28257,$3617.00
5295,Matthew,Mann,21,50505,$4401.16
5296,Jeff,Gilbert,40,31391,$3687.72
5297,Alfred,Knight,60,98181,$9925.87
5298,Henrietta,Summers,19,33404,$467.13
5299,Landon,Mills,25,82411,$9102.26
5300,Jose,Clark,30,24550,$9889.36
5301,Harold,Goodwin,18,81250,$7891.26
5302,Julia,Conner,23,78037,$9206.97
5303,Bernice,Adams,21,47937,$2393.52
5304,Fannie,Malone,58,20171,$6536.49
5305,Alex,Roy,23,79957,$7838.87
5306,Lucile,Arnold,33,14030,$8504.65
5307,Leo,Frazier,26,61007,$9698.89
5308,Olive,Stokes,31,10177,$5017.06
5309,Lida,Rogers,36,43592,$9959.05
5310,Vincent,Logan,55,22666,$8972.31
5311,Caleb,Collier,22,06241,$8269.62
5312,Ralph,Blake,48,17073,$7395.01
5313,Alexander,Perry,25,52781,$9036.21
5314,Beulah,Jefferson,55,15830,$1096.97
5315,Samuel,Mitchell,20,70414,$9592.07
5316,Walter,Houston,59,50472,$6028.79
5317,Rosa,Lyons,42,83708,$9600.20
5318,Minnie,White,45,68229,$5125.47
5319,Phillip,McGuire,24,57865,$5113.29
5320,Bernard,McCarthy,45,30429,$8762.57
5321,Carl,Drake,39,02042,$5285.30
5322,Julian,Curtis,58,64142,$5518.66
5323,Marian,Phillips,62,99121,$4890.64
5324,Harvey,Garza,51,44606,$7327.16
5325,Rebecca,Robbins,30,85530,$2187.95
5326,Hilda,Cox,45,92121,$3202.46
5327,Roger,Reynolds,32,97737,$6399.88
5328,Philip,McGuire,61,08868,$3665.97
5329,Maggie,Santiago,65,35475,$1321.14
5330,Luke,Rose,43,60463,$561.03
5331,Elizabeth,Lynch,19,30113,$4529.81
5332,Eddie,George,42,09908,$1205.21
5333,Violet,May,48,90094,$7383.27
5334,Myrtle,Goodwin,26,02483,$4219.06
5335,Bernard,Carson,57,89949,$5227.66
5336,Katherine,Wheeler,65,50722,$2706.80
5337,Jonathan,Lucas,45,14968,$580.95
5338,Philip,Craig,27,71333,$6787.90
5339,Della,Coleman,18,31509,$7946.84
5340,Kevin,Schultz,42,36606,$7922.38
5341,Henry,Black,59,44102,$3754.33
5342,Hattie,Snyder,59,72973,$5662.46
5343,Rose,McCarthy,44,47584,$6494.95
5344,Adeline,Mills,49,34663,$4020.49
5345,Dominic,Jackson,56,16694,$6871.42
5346,Cameron,Evans,28,27633,$2575.59
5347,Ricky,Anderson,19,61824,$8774.45
5348,Michael,Bush,26,91883,$5558.84
5349,Fanny,West,48,27702,$2179.85
5350,Elva,Pierce,19,96756,$8728.28
5351,Florence,Jacobs,24,92734,$9736.74
5352,Lucille,Stokes,28,48609,$433.38
5353,Matthew,Obrien,18,99500,$4948.50
5354,Tyler,Parker,46,12242,$9727.04
5355,Jackson,Barnett,36,54203,$5303.60
5356,Betty,Warner,40,02309,$3784.17
5357,Birdie,Sparks,29,79393,$6944.26
5358,Russell,Hampton,39,56699,$3912.60
5359,Amy,Ingram,51,99054,$1699.50
5360,Richard,Myers,41,41819,$3231.60
5361,Nathaniel,Jones,61,19787,$5042.88
